,record,AGENUM,AGE_r999,age,ageR,ageRR,PROV,Q0QC,RégionR,REGIO,AREA,sexe,ENFA,EMPLO,OCCUP,REVENX,REVEN,PROP,SCOL,scolR,LANGU,langR,ETHNr1,ETHNr2,ETHNr3,ETHNr4,ETHNr5,ETHNr6,ETHNr7,ETHNr8,ETHNr9,ETHNr10,ETHNr11,ETHNr12,ETHNr96,ETHNr99,FSA,FSA_rA9A,QPC1r1,QPC1r2,QPC1r2_inv,QPC1r3,QPC1r4,QPC1r4_inv,QPC1r5,QPC2,XQPC3,XQPC3A,QPC3r1,QPC3r5,QPC3r2,QPC3r6,QPC3r3,QPC3r7,QPC3r4,QPC3r8,QPC4r1,QPC4r2,QPC4r3,QPC4r4,QPC4r5,QPC4r6,QPC4r7,QPC5r1,QPC5r1_inv,QPC5r2,QPC5r3,QPC5r4,QPC5r1R,QPC5r2R,QPC5r3R,QPC5r4R,QPC6r1,QPC6r2,QPC6r3,QPC6r4,QPC6r1R,QPC6r2R,QPC6r3R,QPC6r4R,POND,cons,FAC1_1,Ind.Col_5,FAC1_2,Pré_Iden,FAC2_2,Est_Iden,FAC1_3,Symbol,FAC2_3,Norma,FAC3_3,Fonction,FAC1_4,Souv.fédé,filter_$,cinq_cohortes
245,1182.0,32.0,0.0,3.0,1.0,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,7.0,7.0,6.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G3e,0.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.755413841502353,1.0,-0.819648227144592,2.0,0.8665787495742252,1.0,-0.8329033018634634,2.0,-1.082493937159619,2.0,0.8641464384910096,1.0,-0.23700673519134857,2.0,1.1404928082326018,1.0,1.0,1.0
246,1192.0,25.0,0.0,3.0,1.0,2.0,6.0,15.0,1.0,1.0,1.0,2.0,1.0,4.0,,7.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,j7g,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.5812236103619703,3.0,-0.2323089356803062,2.0,-0.4302281652965908,2.0,0.36012813068029126,1.0,-0.9259504001596773,2.0,-0.764542391546758,2.0,-0.3273350754484018,2.0,0.13241903805818483,2.0,1.0,1.0
247,1203.0,68.0,0.0,7.0,3.0,6.0,6.0,6.0,4.0,1.0,1.0,1.0,2.0,6.0,,5.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,h1t,0.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,0.9707871870089484,5.0,-2.595399736360972,2.0,-1.857152305614724,2.0,0.30269436675621364,1.0,-0.3706775713133329,2.0,-2.3923496811048985,2.0,0.3166994576626915,1.0,-1.5421901398296158,3.0,1.0,6.0
248,1206.0,34.0,0.0,3.0,1.0,2.0,6.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g1j,0.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6334983730979243,3.0,-1.4003173698612654,2.0,-1.7651152523072502,2.0,-0.028025431035660665,2.0,-0.9121928706415054,2.0,-1.3542638698701843,2.0,2.5939094320031386,1.0,0.45343370418792617,2.0,1.0,1.0
249,1208.0,52.0,0.0,5.0,2.0,4.0,6.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g1l,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.4036786020862193,4.0,1.8624739390232934,1.0,1.1522114975755127,1.0,-0.38133024888895456,2.0,0.9811945038252401,1.0,1.604461164111201,1.0,2.558866861694746,1.0,0.1569251135120856,2.0,1.0,4.0
250,1217.0,52.0,0.0,5.0,2.0,4.0,6.0,16.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J0L,0.0,3.0,4.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.3636647051604065,4.0,-2.220492122714541,2.0,-1.1597094933137835,2.0,0.42058506154078135,1.0,1.2135936788122992,1.0,-2.334588063259251,2.0,1.8618076767468323,1.0,-1.5421901398296158,3.0,1.0,4.0
251,1219.0,27.0,0.0,3.0,1.0,2.0,6.0,14.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J7k,0.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.355193089574403,3.0,0.12207639614412598,1.0,-1.2552413461926577,2.0,0.3222656411579833,1.0,-0.16476481515516384,2.0,-2.113061226030345,2.0,0.4097816080888092,1.0,0.45343370418792617,2.0,1.0,1.0
252,1223.0,29.0,0.0,3.0,1.0,2.0,6.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,6.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H1V,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3891740086825005,2.0,-0.2323089356803062,2.0,-0.7955215171070087,2.0,-0.04288098533459123,2.0,-0.481699135900822,2.0,0.4506281460119947,1.0,1.133719158894814,1.0,0.4739574005192184,2.0,1.0,1.0
253,1225.0,35.0,0.0,4.0,2.0,3.0,6.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,6.0,5.0,5.0,2.0,5.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H2S,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,0.5584387350473584,4.0,-0.5690172843361319,2.0,0.5103243805041199,1.0,-0.021848524138881747,2.0,-0.3658995809575287,2.0,-0.2139291233231849,2.0,1.0185968657546753,1.0,-1.5421901398296158,3.0,0.0,3.0
254,1226.0,30.0,0.0,3.0,1.0,2.0,6.0,12.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g6k,0.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.24361482217647204,2.0,0.2296556352543176,1.0,-1.0217543641417572,2.0,-0.1176030038932436,2.0,-0.2805643700984569,2.0,-1.4485039566951654,2.0,0.5249039012289478,1.0,0.12843665893557632,2.0,1.0,1.0
255,1232.0,53.0,0.0,5.0,2.0,4.0,6.0,7.0,4.0,3.0,1.0,2.0,2.0,1.0,7.0,7.0,6.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J8R,0.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.4690763948007139,2.0,-0.5866942675047383,2.0,0.8533653405505028,1.0,0.6305715639119664,1.0,-0.27024827101543275,2.0,-0.8129934605229464,2.0,0.3968217394779207,1.0,0.4739574005192184,2.0,1.0,4.0
256,1235.0,32.0,0.0,3.0,1.0,2.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,h4h,0.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.1313783121224497,2.0,0.6917387044398052,1.0,-1.9190106413274548,2.0,-0.49043016912238274,2.0,-1.1884613461847389,2.0,0.8277002795185521,1.0,0.5128505528364332,1.0,0.12843665893557632,2.0,1.0,1.0
257,1243.0,27.0,0.0,3.0,1.0,2.0,6.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G4R,0.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.6799987358282724,3.0,0.5663639839101433,1.0,0.41751803676265425,1.0,-0.5149896632114702,2.0,0.3712123754457887,1.0,-1.6082369756555646,2.0,-1.0374487964086272,2.0,-0.5586224451090994,3.0,1.0,1.0
258,1255.0,19.0,0.0,2.0,1.0,1.0,6.0,6.0,4.0,1.0,1.0,1.0,2.0,4.0,,8.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H2B,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.7818687803248554,2.0,1.4005093680886693,1.0,0.48236245380664106,1.0,1.0407492135091363,1.0,-0.9282066216526808,2.0,1.7611825901269522,1.0,0.39502655794517016,1.0,0.4699750213966099,2.0,1.0,1.0
259,1256.0,21.0,0.0,2.0,1.0,1.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,,,,,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G2E,0.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.6868420888039583,5.0,-1.5284188907934562,2.0,-1.3146412471591966,2.0,-0.05458539325787332,2.0,-0.6487140182867415,2.0,-0.2734786919757819,2.0,0.22808949044096313,1.0,-0.5341163696551987,3.0,1.0,1.0
260,1264.0,26.0,0.0,3.0,1.0,2.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G1V,0.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,0.24361482217647204,2.0,-1.0486588384393625,2.0,-1.7360740629077194,2.0,0.33909566948458175,1.0,-1.2972666360082816,2.0,0.03355719427061968,1.0,-0.4575537585923745,2.0,0.1364014171807933,2.0,1.0,1.0
261,1268.0,45.0,0.0,5.0,2.0,4.0,6.0,7.0,4.0,3.0,2.0,2.0,1.0,1.0,8.0,8.0,6.0,1.0,6.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J9J,0.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,0.39507888383975515,3.0,0.4708896289126367,1.0,0.8533653405505028,1.0,0.6305715639119664,1.0,0.5747136638080008,1.0,-0.5205087107606259,2.0,-1.3460451830508688,2.0,-0.9001608075701331,3.0,0.0,4.0
262,1275.0,27.0,0.0,3.0,1.0,2.0,6.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G1g,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.26699480973327533,4.0,1.8624739390232934,1.0,0.837261708198977,1.0,-0.5010832905522022,2.0,-0.5662342816594209,2.0,-0.9247317093161178,2.0,1.1605975247529048,1.0,-0.21310170352545732,2.0,1.0,1.0
263,1276.0,56.0,0.0,6.0,3.0,5.0,6.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,6.0,8.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G1c,0.0,1.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.46710069573809326,4.0,-1.0784407057206535,2.0,-0.4392671480369035,2.0,-0.8539357630591731,2.0,-0.7198442075733873,2.0,-0.4617710333589795,2.0,2.6545152490280848,1.0,-1.2211754736998746,3.0,1.0,5.0
264,1285.0,29.0,0.0,3.0,1.0,2.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,7.0,6.0,6.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G2B,0.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.217912168468082,3.0,-0.798027895630902,2.0,-0.39922197960914263,2.0,-0.37927931603269294,2.0,0.3426306007565633,1.0,-0.5279080965701228,2.0,-0.35298344013192107,2.0,-0.9001608075701331,3.0,1.0,1.0
265,1290.0,63.0,0.0,6.0,3.0,5.0,6.0,15.0,1.0,3.0,3.0,1.0,2.0,7.0,,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J0T,0.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.513017019386447,2.0,-0.6971188052683227,2.0,-0.06303882797669011,2.0,-1.1971007467163755,2.0,-1.1270851659620424,2.0,1.1345897111604022,1.0,0.28148018221746435,1.0,0.44945132506531765,2.0,1.0,5.0
266,1293.0,39.0,0.0,4.0,2.0,3.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,1.0,6.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H2E,0.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,96.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,0.5697182232547573,4.0,1.0461240362642374,1.0,0.49726500714256333,1.0,-0.8303130876680165,2.0,-3.2296714807191504,2.0,0.8390933684534333,1.0,-1.7018458966408976,2.0,-0.9001608075701331,3.0,0.0,3.0
267,1303.0,37.0,0.0,4.0,2.0,3.0,6.0,12.0,3.0,2.0,1.0,1.0,2.0,1.0,8.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G6v,0.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.317748271034458,2.0,-0.69427350661493,2.0,-2.7771509408047823,2.0,-1.5601539953068424,2.0,-0.44425741852110284,2.0,-0.07839994392761092,2.0,0.5767186755930163,1.0,-0.21708408264806583,2.0,1.0,3.0
268,1319.0,56.0,0.0,6.0,3.0,5.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,,,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G3a,0.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5138072969617865,3.0,0.10439941297551945,1.0,0.4038146614986067,1.0,-0.7909469663059228,2.0,0.5747136638080008,1.0,-0.5205087107606259,2.0,-1.3460451830508688,2.0,-0.21310170352545732,2.0,1.0,5.0
269,1325.0,73.0,0.0,7.0,3.0,6.0,6.0,15.0,1.0,3.0,3.0,1.0,2.0,7.0,,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,j8b,0.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.9684174904120613,3.0,-1.174033558969024,2.0,-0.9020312361125218,2.0,-0.8119794275016324,2.0,-0.9473826634261986,2.0,0.5743713048088969,1.0,0.3956438467212891,1.0,0.12843665893557632,2.0,1.0,6.0
270,1326.0,50.0,0.0,5.0,2.0,4.0,6.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,8.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G9C,0.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.2768505692563126,5.0,-0.36041045661249704,2.0,-0.9152446451362442,2.0,0.6514954382737974,1.0,-0.36541562779267767,2.0,1.1225848011566713,1.0,0.25577970911600506,1.0,-0.5341163696551987,3.0,1.0,4.0
271,1336.0,31.0,0.0,3.0,1.0,2.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,7.0,6.0,6.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G1L,0.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.09184146389229556,4.0,-1.1590833762029467,2.0,-1.7653911042829677,2.0,0.6709156807958429,1.0,-1.59787539070512,2.0,-0.5393164404509405,2.0,0.7283647890525571,1.0,-0.554640065986491,3.0,1.0,1.0
272,1337.0,41.0,0.0,4.0,2.0,3.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H1v,0.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.5563171213319088,2.0,1.063801019432844,1.0,0.7468556215449897,1.0,-0.13852687825507468,2.0,1.0475467027560816,1.0,-0.385667052287315,2.0,-0.5694563049843591,2.0,0.7949720666489598,1.0,1.0,3.0
273,1341.0,60.0,0.0,6.0,3.0,5.0,6.0,17.0,3.0,3.0,3.0,2.0,2.0,7.0,,8.0,6.0,2.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G0N,0.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,0.6714888606401579,4.0,0.21197865208571104,1.0,-0.05710434565891703,2.0,1.721219264458257,1.0,-0.3434994113613056,2.0,1.1201850292808726,1.0,-1.230016369692356,2.0,-0.5586224451090994,3.0,1.0,5.0
274,1342.0,22.0,0.0,2.0,1.0,1.0,6.0,6.0,4.0,1.0,2.0,2.0,2.0,1.0,8.0,,,,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H8Z,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.7397996693311515,4.0,-0.2323089356803062,2.0,0.4204082600904579,1.0,2.0801400570281285,1.0,0.15076589085329636,1.0,-0.08388700860147145,2.0,-1.1764064137955375,2.0,-1.5421901398296158,3.0,0.0,1.0
